session_id,project_id,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
26056,263,1449,23805,female,registered,22.6,rehersal_2,92820034,9,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,control_1,92819990,10,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,enviroment_8,92820068,11,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_12,92820067,12,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,elaboration_4,92820055,13,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,organisation_3,92820037,14,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_5,92820042,15,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,intrinsic_2,92820004,16,7,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_3,92820000,17,7,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,anxiety_2,92819996,18,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,elaboration_2,92820050,19,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,task_value_5,92820014,20,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,critical_4,92820054,21,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,elaboration_5,92820057,22,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,elaboration_1,92820041,23,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,task_value_3,92820005,24,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,anxiety_4,92820007,25,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_2,92819994,26,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_4,92820032,27,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,task_value_6,92820015,28,7,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_9,92820049,29,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,task_value_2,92819998,30,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,enviroment_7,92820065,31,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,extrinsic_3,92820001,32,7,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,enviroment_3,92820040,33,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,anxiety_3,92820002,34,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,critical_2,92820035,35,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_1,92819993,36,4,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,enviroment_5,92820058,37,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,intrinsic_3,92820010,38,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,enviroment_2,92820031,39,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,enviroment_1,92820023,40,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,effort_3,92820048,41,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_8,92820045,42,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,effort_4,92820062,43,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,rehersal_4,92820060,44,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,effort_1,92820025,45,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,critical_5,92820059,46,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,intrinsic_4,92820012,47,4,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_2,92820024,48,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,control_4,92820013,49,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,peer_1,92820022,50,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,rehersal_1,92820027,51,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,elaboration_3,92820052,52,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,help_4,92820063,53,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,help_2,92820046,54,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_10,92820064,55,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,task_value_1,92819992,56,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_3,92820029,57,4,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,rehersal_3,92820047,58,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,organisation_2,92820030,59,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_7,92820017,60,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,task_value_4,92820011,61,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,extrinsic_4,92820018,62,4,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,intrinsic_1,92819989,63,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,control_3,92820006,64,7,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_11,92820066,65,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_1,92820021,66,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_6,92820009,67,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,extrinsic_2,92819999,68,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_8,92820019,69,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,effort_2,92820036,70,4,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,organisation_1,92820020,71,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_4,92820003,72,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,meta_6,92820043,73,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,help_1,92820028,74,3,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,critical_3,92820039,75,2,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,help_3,92820056,76,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,self_efficacy_5,92820008,77,6,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,anxiety_5,92820016,78,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,anxiety_1,92819991,79,1,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,peer_2,92820033,80,5,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26056,263,1449,23805,female,registered,22.6,control_2,92819997,81,7,2020-02-16T19:38:47Z,2020-02-16T19:48:53Z
26299,263,1449,24018,female,guest,18,self_efficacy_8,92820019,1,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,self_efficacy_7,92820017,2,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_2,92820031,3,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_4,92820053,4,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,self_efficacy_3,92820000,5,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,help_3,92820056,6,3,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_8,92820045,7,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_1,92820023,8,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_7,92820044,9,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,anxiety_2,92819996,10,3,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,elaboration_1,92820041,11,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,anxiety_3,92820002,12,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,self_efficacy_4,92820003,13,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,help_2,92820046,14,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,organisation_1,92820020,15,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,peer_1,92820022,16,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,rehersal_4,92820060,17,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,critical_2,92820035,18,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,control_4,92820013,19,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,rehersal_2,92820034,20,3,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_4,92820032,21,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,anxiety_1,92819991,22,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_3,92820029,23,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,organisation_4,92820051,24,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,self_efficacy_6,92820009,25,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,effort_2,92820036,26,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,extrinsic_2,92819999,27,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,task_value_1,92819992,28,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,anxiety_4,92820007,29,1,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,effort_3,92820048,30,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,effort_1,92820025,31,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,organisation_2,92820030,32,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,critical_4,92820054,33,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,intrinsic_2,92820004,34,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_12,92820067,35,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,effort_4,92820062,36,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,task_value_6,92820015,37,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_11,92820066,38,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_5,92820058,39,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,extrinsic_3,92820001,40,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_6,92820043,41,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,anxiety_5,92820016,42,1,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,critical_3,92820039,43,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,rehersal_1,92820027,44,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,elaboration_5,92820057,45,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,task_value_3,92820005,46,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,rehersal_3,92820047,47,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_8,92820068,48,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_10,92820064,49,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,control_3,92820006,50,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,extrinsic_4,92820018,51,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,task_value_5,92820014,52,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,control_2,92819997,53,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,extrinsic_1,92819995,54,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,elaboration_4,92820055,55,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_7,92820065,56,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,self_efficacy_2,92819994,57,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,critical_5,92820059,58,3,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_5,92820042,59,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,elaboration_6,92820069,60,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,help_4,92820063,61,2,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_6,92820061,62,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,intrinsic_4,92820012,63,3,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,elaboration_2,92820050,64,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,task_value_2,92819998,65,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,intrinsic_1,92819989,66,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,self_efficacy_5,92820008,67,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,peer_3,92820038,68,2,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,critical_1,92820026,69,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_2,92820024,70,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,enviroment_3,92820040,71,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,self_efficacy_1,92819993,72,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,task_value_4,92820011,73,6,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_1,92820021,74,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,control_1,92819990,75,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,organisation_3,92820037,76,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,meta_9,92820049,77,4,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,help_1,92820028,78,3,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,intrinsic_3,92820010,79,5,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,peer_2,92820033,80,2,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26299,263,1449,24018,female,guest,18,elaboration_3,92820052,81,7,2020-02-17T13:03:40Z,2020-02-17T13:11:21Z
26318,263,1449,24033,female,guest,18,intrinsic_3,92820010,1,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,anxiety_1,92819991,2,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,organisation_1,92820020,3,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,enviroment_7,92820065,4,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,rehersal_4,92820060,5,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,effort_2,92820036,6,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_12,92820067,7,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,enviroment_2,92820031,8,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,control_1,92819990,9,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,elaboration_2,92820050,10,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,self_efficacy_3,92820000,11,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,critical_5,92820059,12,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,anxiety_4,92820007,13,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,organisation_2,92820030,14,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,elaboration_6,92820069,15,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,task_value_2,92819998,16,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,elaboration_4,92820055,17,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_8,92820045,18,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,control_2,92819997,19,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_7,92820044,20,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,peer_2,92820033,21,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_3,92820029,22,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,task_value_4,92820011,23,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,task_value_5,92820014,24,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,enviroment_1,92820023,25,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,intrinsic_4,92820012,26,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,rehersal_3,92820047,27,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,effort_3,92820048,28,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,extrinsic_1,92819995,29,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_5,92820042,30,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,elaboration_1,92820041,31,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,task_value_3,92820005,32,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,intrinsic_2,92820004,33,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,extrinsic_2,92819999,34,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,enviroment_4,92820053,35,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,help_1,92820028,36,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,help_2,92820046,37,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_1,92820021,38,2,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,critical_4,92820054,39,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,self_efficacy_4,92820003,40,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,task_value_6,92820015,41,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,peer_3,92820038,42,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,intrinsic_1,92819989,43,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,rehersal_2,92820034,44,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,organisation_3,92820037,45,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_9,92820049,46,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,extrinsic_3,92820001,47,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,critical_1,92820026,48,4,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,control_4,92820013,49,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,control_3,92820006,50,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,anxiety_2,92819996,51,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,effort_4,92820062,52,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_6,92820043,53,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,anxiety_5,92820016,54,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,anxiety_3,92820002,55,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,help_3,92820056,56,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_2,92820024,57,7,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,enviroment_6,92820061,58,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,effort_1,92820025,59,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,self_efficacy_7,92820017,60,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_10,92820064,61,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,elaboration_3,92820052,62,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,enviroment_3,92820040,63,3,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,task_value_1,92819992,64,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,elaboration_5,92820057,65,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,organisation_4,92820051,66,5,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
26318,263,1449,24033,female,guest,18,meta_11,92820066,67,6,2020-02-17T13:36:15Z,2020-02-17T13:44:20Z
